transaction_id;time_of_purchase;purchase_amount (SEK);customer_id;fname;lname;age;addr_city;email;has_paid_before;annual_salary;type_of_goods;delivery_city;ip_country;is_fraud
1989187;17:02:47;667;11913;Frida;Nilsson;53;Malmo;or20ida.nilsslite@hotmail.con;t;142000;Clothing;Magenta;SE;f
1990487;17:52:17;609;69559;Frida;Eriksson;55;Malmo;or20ida.eriksslite@hotmail.con;t;6000;Clothing;Magenta;SE;f
1993087;19:58:08;561;24873;Frida;Olsson;74;Uppsala;or20ida.olsslite@telia.con;f;13000;Tickets;Upplandsmerg;SE;f
1986587;18:28:01;365;116156;Frida;Johansson;34;Stockholm;or20ida.johansslite@hotmail.con;t;298000;Food;Fieldberg;NO;f
1996987;20:07:01;315;10375;Frida;Gustafsson;23;Malmo;or20ida.gustafsslite@gmail.con;t;102000;Clothing;Magenta;SE;f
2015187;13:17:57;224;49176;Frida;Lindgren;30;Malmo;or20ida_lindgrlite@hotmail.con;t;378000;Clothing;Magenta;SE;f
2019087;17:45:52;201;117678;Frida;Jakobsson;70;Stockholm;or20ida.jakobsslite@hotmail.con;t;400000;Clothing;Fieldberg;SE;f
2006087;12:37:00;194;23636;Frida;Carlsson;67;Stockholm;or20ida.carlsslite@hotmail.con;t;337000;Clothing;Fieldberg;SE;f
2028187;20:30:08;186;56504;Frida;Henriksson;22;Nykvarn;or20i_henriksslite@hotmail.con;t;363000;Books;Goteborg;FI;f
2043787;17:07:51;185;36471;Frida;Holm;50;Linkoping;ol20ite@hotmail.con;t;69000;Tickets;Linkoping;SE;f
1994387;18:03:56;170;107400;Frida;Persson;33;Linkoping;or20ida_persslite@hotmail.con;t;431000;Food;Linkoping;SE;f
2048987;16:43:59;113;51258;Frida;Holmberg;42;Linkoping;or20i_holmbelite@hotmail.con;t;-;Clothing;Linkoping;SE;f
2007387;11:19:48;110;38225;Frida;Jonsson;51;Malmo;or20ida.jonsslite@hotmail.con;t;390000;Food;Magenta;SE;f
2034687;17:57:00;105;114429;Frida;Lindqvist;62;Lund;or20ida.lindqvilite@hotmail.con;t;273000;Books;Lund;SE;f
2024287;16:13:23;105;46050;Frida;Axelsson;47;Stockholm;or20ida.axelsslite@hotmail.con;t;234000;Clothing;Fieldberg;SE;f
1999587;16:20:55;103;103450;Frida;Jonsson;72;Érebro;or20i_jonsslite@hotmail.con;t;353000;Clothing;Emu;SE;f
2026887;17:30:49;101;96371;Frida;Fredriksson;68;Knivsta;or20i_fredriksslite@hotmail.con;t;133000;Clothing;Linkoping;SE;f
2033387;17:13:35;100;111704;Frida;Lind;22;Goteborg;or20ida_lilite@hotmail.con;t;206000;Clothing;Goteborg;SE;f
2046387;08:37:26;100;52348;Frida;Soderberg;24;Stockholm;or20ida.soderbelite@hotmail.con;t;23000;Books;Fieldberg;SE;f
2002187;17:07:17;100;32455;Frida;Hansson;42;Malmo;or20ida.hansslite@hotmail.con;t;-;Clothing;Magenta;SE;f
2050768;14:05:49;17932;114759;Frida;Lindberg;55;Stockholm;or20ida.lindbelite@hotmail.con;t;19000;Electronics;Fieldberg;SE;f
2051808;19:03:19;101;96371;Frida;Fredriksson;68;Knivsta;or20i_fredriksslite@hotmail.con;t;133000;Clothing;Linkoping;SE;f
2052003;23:12:17;3351;103282;Frida;Forsberg;41;Knivsta;ol20ite@hotmail.con;t;168000;Clothing;Fieldberg;SE;f
2052263;00:54:24;12510;17160;Frida;Engstrom;20;Stockholm;or20ida.engstrlite@hotmail.con;t;314000;Electronics;Fieldberg;SE;f
2053459;14:19:41;8466;44068;Frida;Pettersson;24;Nykvarn;or20.pelite@hotmail.con;t;16000;Electronics;Magenta;SE;f
2055422;19:28:08;667;11913;Frida;Nilsson;53;Malmo;or20ida.nilsslite@hotmail.con;t;142000;Clothing;Magenta;SE;f
2059842;18:48:01;1260;75196;Frida;Petersson;26;Lund;o.20petelite@hotmail.con;t;118000;Books;Lund;SE;f
2062364;04:22:50;603;117678;Frida;Jakobsson;70;Stockholm;or20ida.jakobsslite@hotmail.con;t;400000;Clothing;Fieldberg;SE;f
2065965;21:35:44;200;111704;Frida;Lind;22;Goteborg;or20ida_lilite@hotmail.con;t;206000;Clothing;Goteborg;SE;f
2069501;21:05:12;4790;71892;Frida;Nystrom;26;Stockholm;or20ida.nystrlite@hotmail.con;t;272000;Clothing;Fieldberg;SE;f
2070255;19:25:16;3074;99788;Frida;Magnusson;66;Stockholm;or20ida.magnusslite@hotmail.con;t;239000;Tickets;Fieldberg;SE;f
2071126;00:28:20;2418;77609;Frida;Berglund;47;Goteborg;or20ida.berglulite@hotmail.con;t;382000;Clothing;Goteborg;SE;f
2071620;03:28:47;3627;13113;Frida;Gunnarsson;21;Érebro;or20i_gunnarsslite@hotmail.con;t;34000;Clothing;Emu;SE;f
2072777;14:05:49;17932;114759;Frida;Lindberg;55;Stockholm;or20ida.lindbelite@hotmail.con;t;19000;Electronics;Fieldberg;SE;f
2073817;19:03:19;101;96371;Frida;Fredriksson;68;Knivsta;or20i_fredriksslite@hotmail.con;t;133000;Clothing;Linkoping;SE;f
2074012;23:12:17;3351;103282;Frida;Forsberg;41;Knivsta;ol20ite@hotmail.con;t;168000;Clothing;Fieldberg;SE;f
2074272;00:54:24;12510;17160;Frida;Engstrom;20;Stockholm;or20ida.engstrlite@hotmail.con;t;314000;Electronics;Fieldberg;SE;f
2075468;14:19:41;8466;44068;Frida;Pettersson;24;Nykvarn;or20.pelite@hotmail.con;t;16000;Electronics;Magenta;SE;f
2077431;19:28:08;667;11913;Frida;Nilsson;53;Malmo;or20ida.nilsslite@hotmail.con;t;142000;Clothing;Magenta;SE;f
2081851;18:48:01;1260;75196;Frida;Petersson;26;Lund;o.20petelite@hotmail.con;t;118000;Books;Lund;SE;f
2084373;04:22:50;603;117678;Frida;Jakobsson;70;Stockholm;or20ida.jakobsslite@hotmail.con;t;400000;Clothing;Fieldberg;SE;f
2087974;21:35:44;200;111704;Frida;Lind;22;Goteborg;or20ida_lilite@hotmail.con;t;206000;Clothing;Goteborg;SE;f
2091510;21:05:12;4790;71892;Frida;Nystrom;26;Stockholm;or20ida.nystrlite@hotmail.con;t;272000;Clothing;Fieldberg;SE;f
2092264;19:25:16;3074;99788;Frida;Magnusson;66;Stockholm;or20ida.magnusslite@hotmail.con;t;239000;Tickets;Fieldberg;SE;f
2093135;00:28:20;2418;77609;Frida;Berglund;47;Goteborg;or20ida.berglulite@hotmail.con;t;382000;Clothing;Goteborg;SE;f
2093629;03:28:47;3627;13113;Frida;Gunnarsson;21;Érebro;or20i_gunnarsslite@hotmail.con;t;34000;Clothing;Emu;SE;f
2094786;14:05:49;17932;114759;Frida;Lindberg;55;Stockholm;or20ida.lindbelite@hotmail.con;t;19000;Electronics;Fieldberg;SE;f
2095826;19:03:19;101;96371;Frida;Fredriksson;68;Knivsta;or20i_fredriksslite@hotmail.con;t;133000;Clothing;Linkoping;SE;f
2096021;23:12:17;3351;103282;Frida;Forsberg;41;Knivsta;ol20ite@hotmail.con;t;168000;Clothing;Fieldberg;SE;f
2096281;00:54:24;12510;17160;Frida;Engstrom;20;Stockholm;or20ida.engstrlite@hotmail.con;t;314000;Electronics;Fieldberg;SE;f
2097477;14:19:41;8466;44068;Frida;Pettersson;24;Nykvarn;or20.pelite@hotmail.con;t;16000;Electronics;Magenta;SE;f
2099440;19:28:08;667;11913;Frida;Nilsson;53;Malmo;or20ida.nilsslite@hotmail.con;t;142000;Clothing;Magenta;SE;f
2103860;18:48:01;1260;75196;Frida;Petersson;26;Lund;o.20petelite@hotmail.con;t;118000;Books;Lund;SE;f
2106382;04:22:50;603;117678;Frida;Jakobsson;70;Stockholm;or20ida.jakobsslite@hotmail.con;t;400000;Clothing;Fieldberg;SE;f
2109983;21:35:44;200;111704;Frida;Lind;22;Goteborg;or20ida_lilite@hotmail.con;t;206000;Clothing;Goteborg;SE;f
2113519;21:05:12;4790;71892;Frida;Nystrom;26;Stockholm;or20ida.nystrlite@hotmail.con;t;272000;Clothing;Fieldberg;SE;f
2114273;19:25:16;3074;99788;Frida;Magnusson;66;Stockholm;or20ida.magnusslite@hotmail.con;t;239000;Tickets;Fieldberg;SE;f
2115144;00:28:20;2418;77609;Frida;Berglund;47;Goteborg;or20ida.berglulite@hotmail.con;t;382000;Clothing;Goteborg;SE;f
2115638;03:28:47;3627;13113;Frida;Gunnarsson;21;Érebro;or20i_gunnarsslite@hotmail.con;t;34000;Clothing;Emu;SE;f
2007634;12:29:51;17089;1055;Gunilla;Jonsson;58;Stockholm;ou20nilla_jonsslite@gmail.con;f;107000;Tickets;Fieldberg;;f
2003734;20:35:13;14017;71561;Gunilla;Bengtsson;72;Stockholm;ou20nilla.bengtsslite@gmail.con;t;86000;Clothing;Fieldberg;;f
2025834;08:37:59;11576;93237;Gunilla;Sandberg;53;Stockholm;ou20nilla.sandbelite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2018034;06:26:27;11070;75912;Gunilla;Bergstrom;37;Goteborg;ou20nilla_bergstrlite@hotmail.con;t;202000;Clothing;Goteborg;SE;f
1986834;15:11:02;8362;73787;Gunilla;Johansson;23;Malmo;ou20nilla_johansslite@hotmail.con;t;19000;Clothing;Magenta;SE;f
2042734;20:08:54;6373;62079;Gunilla;Hakansson;42;Malmo;ou20nilla.hakansslite@gmail.con;f;35000;Clothing;Magenta;FI;f
1985534;15:59:18;6282;20801;Gunilla;Andersson;58;Stockholm;ou20nilla.andersslite@gmail.con;t;-;Books;Fieldberg;;f
1995934;04:06:34;5305;30761;Gunilla;Svensson;36;Vosteras;ou20nilla_svensslite@hotmail.con;f;416000;Clothing;Westland;NO;f
2049234;16:09:36;4448;77393;Gunilla;Holmberg;27;Goteborg;ou20nilla.holmbelite@gmail.con;t;357000;Dating;Goteborg;SE;f
2014134;21:14:53;4319;83645;Gunilla;Gustavsson;54;Stockholm;ou20nilla.gustavsslite@yahoo.sn;f;181000;Books;Fieldberg;;f
1998534;14:39:20;3119;5677;Gunilla;Pettersson;75;Lund;ou20nilla.pettersslite@hotmail.con;t;77000;Clothing;Lund;SE;f
2011534;15:44:46;3098;104409;Gunilla;Lindstrom;55;Malmo;ou20nilla.lindstrlite@hotmail.con;t;380000;Tickets;Magenta;SE;f
2005034;09:31:13;2452;109389;Gunilla;Lindberg;65;Nykvarn;ou20nilla_lindbelite@hotmail.con;t;23000;Electronics;Nykvarn;SE;f
2019334;16:44:38;2452;25864;Gunilla;Jakobsson;72;Uppsala;ou20nilla_jakobsslite@hotmail.con;t;45000;Electronics;Upplandsmerg;SE;f
2024534;18:19:00;1558;38654;Gunilla;Axelsson;23;Knivsta;ou20n_axelsslite@hotmail.con;t;246000;Clothing;Magenta;SE;f
1988134;17:39:47;1438;17571;Gunilla;Karlsson;60;Goteborg;ou20nilla.karlsslite@hotmail.con;t;418000;Clothing;Goteborg;SE;f
2037534;17:56:00;1262;80373;Gunilla;Lundin;70;Goteborg;ou20nilla.lundlite@hotmail.con;t;73000;Clothing;Goteborg;SE;f
2033634;07:52:31;1209;90331;Gunilla;Lind;53;Stockholm;ou20nilla_lilite@hotmail.con;f;494000;Clothing;Fieldberg;;f
1992034;19:46:31;948;91703;Gunilla;Larsson;77;Lund;ou20nilla.larsslite@telia.con;t;38000;Tickets;Lund;SE;f
1993334;17:53:04;683;114948;Gunilla;Olsson;51;Knivsta;ou20n_olsslite@hotmail.con;t;423000;Clothing;Knivsta;SE;f
2015434;18:39:42;679;10496;Gunilla;Lindgren;70;Stockholm;ou20nilla.lindgrlite@hotmail.con;t;121000;Clothing;Fieldberg;US;f
2028434;18:00:28;629;14963;Gunilla;Henriksson;40;Stockholm;ou20nilla.henriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
1994634;10:31:04;555;99983;Gunilla;Persson;57;Stockholm;ou20nilla.persslite@hotmail.con;t;-;Clothing;Fieldberg;;f
1999834;16:34:40;500;31403;Gunilla;Jonsson;70;Érebro;ou20n_jonsslite@hotmail.con;t;77000;Books;Emu;SE;f
2044034;18:19:47;339;12754;Gunilla;Holm;40;Lund;ou20nilla.holite@hotmail.con;t;348000;Clothing;Lund;SE;f
2012834;17:59:51;230;41715;Gunilla;Olofsson;21;Nykvarn;ou20.oloflite@hotmail.con;t;196000;Clothing;Emu;SE;f
2041434;17:46:53;222;69037;Gunilla;Danielsson;36;Vosteras;ou20n_danielsslite@hotmail.con;t;57000;Clothing;Westland;SE;f
2036234;18:59:42;202;12964;Gunilla;Engstrom;65;Uppsala;ou20nilla.engstrlite@hotmail.con;t;323000;Tickets;Upplandsmerg;SE;f
2027134;07:28:03;161;16348;Gunilla;Fredriksson;51;Malmo;ou20nilla_fredriksslite@hotmail.con;t;442000;Clothing;Magenta;SE;f
2029734;15:35:55;157;100725;Gunilla;Mattsson;26;Vosteras;ou20n_mattsslite@hotmail.con;t;327000;Clothing;Westland;SE;f
2038834;17:38:23;154;36090;Gunilla;Eklund;25;Stockholm;ou20nilla.eklulite@hotmail.con;t;333000;Clothing;Fieldberg;SE;f
2046634;16:58:43;151;39094;Gunilla;Soderberg;73;Stockholm;ou20nilla.soderbelite@hotmail.con;t;-;Books;Fieldberg;SE;f
1997234;17:50:58;142;88870;Gunilla;Gustafsson;75;Linkoping;ou20n_gustafsslite@hotmail.con;t;191000;Clothing;Linkoping;SE;f
2040134;15:21:38;129;4243;Gunilla;Bergman;57;Stockholm;ou20nilla.bergmlite@hotmail.con;t;275000;Food;Fieldberg;SE;f
2002434;18:09:35;126;31378;Gunilla;Hansson;40;Goteborg;ou20nilla.hansslite@hotmail.con;t;22000;Clothing;Goteborg;SE;f
2032334;13:57:35;126;18489;Gunilla;Sjoberg;63;Stockholm;ou20nilla.sjobelite@hotmail.con;t;174000;Clothing;Fieldberg;SE;f
2047934;12:59:20;120;83221;Gunilla;Nystrom;27;Stockholm;ou20nilla.nystrlite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
1990734;13:31:44;120;54363;Gunilla;Eriksson;45;Malmo;ou20nilla.eriksslite@hotmail.con;t;142000;Clothing;Magenta;SE;f
2020634;17:44:30;117;72779;Gunilla;Berglund;30;Nykvarn;ou20n.lite@hotmail.con;t;377000;Clothing;Nykvarn;SE;f
2021934;17:25:54;112;101136;Gunilla;Lundgren;28;Malmo;ou20nilla.lundgrlite@hotmail.con;t;50000;Books;Magenta;SE;f
2006334;10:31:36;109;66515;Gunilla;Carlsson;30;Lund;ou20lite@hotmail.con;t;172000;Clothing;Lund;SE;f
1989434;12:06:22;108;114737;Gunilla;Nilsson;26;Stockholm;ou20nilla.nilsslite@hotmail.con;t;473000;Clothing;Fieldberg;SE;f
2008934;07:01:50;104;54177;Gunilla;Petersson;57;Vosteras;ou20nilla_petersslite@hotmail.con;t;325000;Dating;Westland;SE;f
2023234;17:59:21;102;115901;Gunilla;Berg;67;Vosteras;ou20n_belite@hotmail.con;t;184000;Clothing;Westland;SE;f
2010234;08:28:02;100;20917;Gunilla;Magnusson;66;Stockholm;ou20nilla.magnusslite@hotmail.con;t;3000;Clothing;Fieldberg;SE;f
2016734;15:37:53;100;28665;Gunilla;Lundberg;35;Érebro;ou20n_lundbelite@hotmail.con;t;146000;Books;Emu;SE;f
2045334;15:58:31;100;69659;Gunilla;Gunnarsson;62;Nykvarn;ou20n.gulite@hotmail.con;t;53000;Clothing;Knivsta;SE;f
2031034;17:40:56;100;49119;Gunilla;Forsberg;44;Stockholm;ou20nilla.forsbelite@hotmail.con;t;336000;Clothing;Fieldberg;SE;f
2001134;16:50:05;100;40861;Gunilla;Jansson;26;Érebro;ou20n.janlite@hotmail.con;t;40000;Books;Emu;SE;f
2050820;12:39:47;109;66515;Gunilla;Carlsson;30;Lund;ou20lite@hotmail.con;t;172000;Clothing;Lund;SE;f
2051132;20:30:05;230;41715;Gunilla;Olofsson;21;Nykvarn;ou20.oloflite@hotmail.con;t;196000;Clothing;Emu;SE;f
2052666;20:15:58;200;69659;Gunilla;Gunnarsson;62;Nykvarn;ou20n.gulite@hotmail.con;t;53000;Clothing;Knivsta;SE;f
2053628;15:19:22;4904;109389;Gunilla;Lindberg;65;Nykvarn;ou20nilla_lindbelite@hotmail.con;t;23000;Electronics;Nykvarn;SE;f
2054408;03:23:35;4674;38654;Gunilla;Axelsson;23;Knivsta;ou20n_axelsslite@hotmail.con;t;246000;Clothing;Magenta;SE;f
2054993;17:22:10;8362;73787;Gunilla;Johansson;23;Malmo;ou20nilla_johansslite@hotmail.con;t;19000;Clothing;Fieldberg;SE;f
2055474;12:40:10;108;114737;Gunilla;Nilsson;26;Stockholm;ou20nilla.nilsslite@hotmail.con;t;473000;Clothing;Fieldberg;SE;f
2056345;20:55:41;1366;114948;Gunilla;Olsson;51;Knivsta;ou20n_olsslite@hotmail.con;t;423000;Clothing;Knivsta;SE;f
2057307;23:50:24;284;88870;Gunilla;Gustafsson;75;Linkoping;ou20n_gustafsslite@hotmail.con;t;191000;Clothing;Linkoping;SE;f
2057580;15:49:01;3119;5677;Gunilla;Pettersson;75;Lund;ou20nilla.pettersslite@hotmail.con;t;77000;Clothing;Fieldberg;SE;f
2059894;13:16:51;208;54177;Gunilla;Petersson;57;Vosteras;ou20nilla_petersslite@hotmail.con;t;325000;Dating;Westland;SE;f
2060193;15:48:24;200;20917;Gunilla;Magnusson;66;Stockholm;ou20nilla.magnusslite@hotmail.con;t;3000;Clothing;Fieldberg;SE;f
2060544;23:18:36;6196;104409;Gunilla;Lindstrom;55;Malmo;ou20nilla.lindstrlite@hotmail.con;t;380000;Tickets;Magenta;SE;f
2061805;00:32:58;300;28665;Gunilla;Lundberg;35;Érebro;ou20n_lundbelite@hotmail.con;t;146000;Books;Emu;SE;f
2063066;00:26:41;224;101136;Gunilla;Lundgren;28;Malmo;ou20nilla.lundgrlite@hotmail.con;t;50000;Books;Magenta;SE;f
2063404;04:40:45;306;115901;Gunilla;Berg;67;Vosteras;ou20n_belite@hotmail.con;t;184000;Clothing;Westland;SE;f
2064171;10:51:21;11576;93237;Gunilla;Sandberg;53;Stockholm;ou20nilla.sandbelite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2064860;21:46:25;1258;14963;Gunilla;Henriksson;40;Stockholm;ou20nilla.henriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2065146;23:00:42;314;100725;Gunilla;Mattsson;26;Vosteras;ou20n_mattsslite@hotmail.con;t;327000;Clothing;Westland;SE;f
2067317;23:30:15;308;36090;Gunilla;Eklund;25;Stockholm;ou20nilla.eklulite@hotmail.con;t;333000;Clothing;Fieldberg;SE;f
2067928;22:30:40;444;69037;Gunilla;Danielsson;36;Vosteras;ou20n_danielsslite@hotmail.con;t;57000;Clothing;Westland;SE;f
2069254;23:12:51;302;39094;Gunilla;Soderberg;73;Stockholm;ou20nilla.soderbelite@hotmail.con;t;-;Books;Fieldberg;SE;f
2069592;20:48:59;240;83221;Gunilla;Nystrom;27;Stockholm;ou20nilla.nystrlite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
2069995;16:36:05;4448;77393;Gunilla;Holmberg;27;Goteborg;ou20nilla.holmbelite@gmail.con;t;357000;Dating;Fieldberg;SE;f
2071464;04:54:16;3786;80373;Gunilla;Lundin;70;Goteborg;ou20nilla.lundlite@hotmail.con;t;73000;Clothing;Goteborg;SE;f
2072829;12:39:47;109;66515;Gunilla;Carlsson;30;Lund;ou20lite@hotmail.con;t;172000;Clothing;Lund;SE;f
2073141;20:30:05;230;41715;Gunilla;Olofsson;21;Nykvarn;ou20.oloflite@hotmail.con;t;196000;Clothing;Emu;SE;f
2074675;20:15:58;200;69659;Gunilla;Gunnarsson;62;Nykvarn;ou20n.gulite@hotmail.con;t;53000;Clothing;Knivsta;SE;f
2075637;15:19:22;4904;109389;Gunilla;Lindberg;65;Nykvarn;ou20nilla_lindbelite@hotmail.con;t;23000;Electronics;Nykvarn;SE;f
2076417;03:23:35;4674;38654;Gunilla;Axelsson;23;Knivsta;ou20n_axelsslite@hotmail.con;t;246000;Clothing;Magenta;SE;f
2077002;17:22:10;8362;73787;Gunilla;Johansson;23;Malmo;ou20nilla_johansslite@hotmail.con;t;19000;Clothing;Fieldberg;SE;f
2077483;12:40:10;108;114737;Gunilla;Nilsson;26;Stockholm;ou20nilla.nilsslite@hotmail.con;t;473000;Clothing;Fieldberg;SE;f
2078354;20:55:41;1366;114948;Gunilla;Olsson;51;Knivsta;ou20n_olsslite@hotmail.con;t;423000;Clothing;Knivsta;SE;f
2079316;23:50:24;284;88870;Gunilla;Gustafsson;75;Linkoping;ou20n_gustafsslite@hotmail.con;t;191000;Clothing;Linkoping;SE;f
2079589;15:49:01;3119;5677;Gunilla;Pettersson;75;Lund;ou20nilla.pettersslite@hotmail.con;t;77000;Clothing;Fieldberg;SE;f
2081903;13:16:51;208;54177;Gunilla;Petersson;57;Vosteras;ou20nilla_petersslite@hotmail.con;t;325000;Dating;Westland;SE;f
2082202;15:48:24;200;20917;Gunilla;Magnusson;66;Stockholm;ou20nilla.magnusslite@hotmail.con;t;3000;Clothing;Fieldberg;SE;f
2082553;23:18:36;6196;104409;Gunilla;Lindstrom;55;Malmo;ou20nilla.lindstrlite@hotmail.con;t;380000;Tickets;Magenta;SE;f
2083814;00:32:58;300;28665;Gunilla;Lundberg;35;Érebro;ou20n_lundbelite@hotmail.con;t;146000;Books;Emu;SE;f
2085075;00:26:41;224;101136;Gunilla;Lundgren;28;Malmo;ou20nilla.lundgrlite@hotmail.con;t;50000;Books;Magenta;SE;f
2085413;04:40:45;306;115901;Gunilla;Berg;67;Vosteras;ou20n_belite@hotmail.con;t;184000;Clothing;Westland;SE;f
2086180;10:51:21;11576;93237;Gunilla;Sandberg;53;Stockholm;ou20nilla.sandbelite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2086869;21:46:25;1258;14963;Gunilla;Henriksson;40;Stockholm;ou20nilla.henriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2087155;23:00:42;314;100725;Gunilla;Mattsson;26;Vosteras;ou20n_mattsslite@hotmail.con;t;327000;Clothing;Westland;SE;f
2089326;23:30:15;308;36090;Gunilla;Eklund;25;Stockholm;ou20nilla.eklulite@hotmail.con;t;333000;Clothing;Fieldberg;SE;f
2089937;22:30:40;444;69037;Gunilla;Danielsson;36;Vosteras;ou20n_danielsslite@hotmail.con;t;57000;Clothing;Westland;SE;f
2091263;23:12:51;302;39094;Gunilla;Soderberg;73;Stockholm;ou20nilla.soderbelite@hotmail.con;t;-;Books;Fieldberg;SE;f
2091601;20:48:59;240;83221;Gunilla;Nystrom;27;Stockholm;ou20nilla.nystrlite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
2092004;16:36:05;4448;77393;Gunilla;Holmberg;27;Goteborg;ou20nilla.holmbelite@gmail.con;t;357000;Dating;Fieldberg;SE;f
2093473;04:54:16;3786;80373;Gunilla;Lundin;70;Goteborg;ou20nilla.lundlite@hotmail.con;t;73000;Clothing;Goteborg;SE;f
2094838;12:39:47;109;66515;Gunilla;Carlsson;30;Lund;ou20lite@hotmail.con;t;172000;Clothing;Lund;SE;f
2095150;20:30:05;230;41715;Gunilla;Olofsson;21;Nykvarn;ou20.oloflite@hotmail.con;t;196000;Clothing;Emu;SE;f
2096684;20:15:58;200;69659;Gunilla;Gunnarsson;62;Nykvarn;ou20n.gulite@hotmail.con;t;53000;Clothing;Knivsta;SE;f
2097646;15:19:22;4904;109389;Gunilla;Lindberg;65;Nykvarn;ou20nilla_lindbelite@hotmail.con;t;23000;Electronics;Nykvarn;SE;f
2098426;03:23:35;4674;38654;Gunilla;Axelsson;23;Knivsta;ou20n_axelsslite@hotmail.con;t;246000;Clothing;Magenta;SE;f
2099011;17:22:10;8362;73787;Gunilla;Johansson;23;Malmo;ou20nilla_johansslite@hotmail.con;t;19000;Clothing;Fieldberg;SE;f
2099492;12:40:10;108;114737;Gunilla;Nilsson;26;Stockholm;ou20nilla.nilsslite@hotmail.con;t;473000;Clothing;Fieldberg;SE;f
2100363;20:55:41;1366;114948;Gunilla;Olsson;51;Knivsta;ou20n_olsslite@hotmail.con;t;423000;Clothing;Knivsta;SE;f
2101325;23:50:24;284;88870;Gunilla;Gustafsson;75;Linkoping;ou20n_gustafsslite@hotmail.con;t;191000;Clothing;Linkoping;SE;f
2101598;15:49:01;3119;5677;Gunilla;Pettersson;75;Lund;ou20nilla.pettersslite@hotmail.con;t;77000;Clothing;Fieldberg;SE;f
2103912;13:16:51;208;54177;Gunilla;Petersson;57;Vosteras;ou20nilla_petersslite@hotmail.con;t;325000;Dating;Westland;SE;f
2104211;15:48:24;200;20917;Gunilla;Magnusson;66;Stockholm;ou20nilla.magnusslite@hotmail.con;t;3000;Clothing;Fieldberg;SE;f
2104562;23:18:36;6196;104409;Gunilla;Lindstrom;55;Malmo;ou20nilla.lindstrlite@hotmail.con;t;380000;Tickets;Magenta;SE;f
2105823;00:32:58;300;28665;Gunilla;Lundberg;35;Érebro;ou20n_lundbelite@hotmail.con;t;146000;Books;Emu;SE;f
2107084;00:26:41;224;101136;Gunilla;Lundgren;28;Malmo;ou20nilla.lundgrlite@hotmail.con;t;50000;Books;Magenta;SE;f
2107422;04:40:45;306;115901;Gunilla;Berg;67;Vosteras;ou20n_belite@hotmail.con;t;184000;Clothing;Westland;SE;f
2108189;10:51:21;11576;93237;Gunilla;Sandberg;53;Stockholm;ou20nilla.sandbelite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2108878;21:46:25;1258;14963;Gunilla;Henriksson;40;Stockholm;ou20nilla.henriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2109164;23:00:42;314;100725;Gunilla;Mattsson;26;Vosteras;ou20n_mattsslite@hotmail.con;t;327000;Clothing;Westland;SE;f
2111335;23:30:15;308;36090;Gunilla;Eklund;25;Stockholm;ou20nilla.eklulite@hotmail.con;t;333000;Clothing;Fieldberg;SE;f
2111946;22:30:40;444;69037;Gunilla;Danielsson;36;Vosteras;ou20n_danielsslite@hotmail.con;t;57000;Clothing;Westland;SE;f
2113272;23:12:51;302;39094;Gunilla;Soderberg;73;Stockholm;ou20nilla.soderbelite@hotmail.con;t;-;Books;Fieldberg;SE;f
2113610;20:48:59;240;83221;Gunilla;Nystrom;27;Stockholm;ou20nilla.nystrlite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
2114013;16:36:05;4448;77393;Gunilla;Holmberg;27;Goteborg;ou20nilla.holmbelite@gmail.con;t;357000;Dating;Fieldberg;SE;f
2115482;04:54:16;3786;80373;Gunilla;Lundin;70;Goteborg;ou20nilla.lundlite@hotmail.con;t;73000;Clothing;Goteborg;SE;f
2005320;14:47:52;15615;59594;Hakan;Lindberg;54;Stockholm;oa20kan.lindbelite@hotmail.con;f;-;Books;Fieldberg;;f
2026120;10:46:33;10073;78446;Hakan;Sandberg;51;Goteborg;oa20kan_sandbelite@hotmail.con;t;120000;Food;Goteborg;SE;f
2044320;16:20:08;7987;35560;Hakan;Holm;29;Stockholm;oa20kan.holite@hotmail.con;t;34000;Clothing;Fieldberg;SE;f
2032620;16:22:29;6237;6026;Hakan;Sjoberg;49;Uppsala;o420lite@yahoo.sn;f;159000;Tickets;Upplandsmerg;UK;f
2001420;14:54:31;4520;113623;Hakan;Jansson;37;Uppsala;oa20kan.jansslite@telia.con;f;305000;Tickets;Upplandsmerg;SE;f
2041720;08:35:48;4393;98494;Hakan;Danielsson;65;Érebro;oa20kan_danielsslite@hotmail.con;t;411000;Clothing;Emu;SE;f
2009220;13:57:34;3636;4522;Hakan;Petersson;36;Linkoping;oa20k_petersslite@hotmail.con;t;-;Clothing;Linkoping;SE;f
2015720;17:17:51;3468;75570;Hakan;Lindgren;71;Stockholm;oa20kan.lindgrlite@hotmail.con;t;2000;Clothing;Fieldberg;SE;f
